experiment,iteration,mutation_ms,n_gaussians_after,n_gaussians_before,operation,scene,score_ms,total_ms
full,2900,7.123775959014893,516376,508691,densify,room,10.256575584411621,17.380351543426514
full,3000,7.220223903656006,527471,516376,densify,room,10.231807708740234,17.45203161239624
full,3100,7.448575973510742,528822,527471,densify,room,11.614208221435547,19.06278419494629
full,3200,8.113471984863281,537536,528822,densify,room,10.79475212097168,18.90822410583496
full,3300,7.411712169647217,542538,537536,densify,room,10.614784240722656,18.026496410369873
full,3400,8.212544441223145,546919,542538,densify,room,9.318400382995605,17.53094482421875
full,3500,7.093247890472412,552800,546919,densify,room,10.81833553314209,17.911583423614502
full,3600,7.115776062011719,554071,552800,densify,room,10.166015625,17.28179168701172
full,3700,7.19155216217041,558671,554071,densify,room,10.401599884033203,17.593152046203613
full,3800,7.55401611328125,567028,558671,densify,room,9.262207984924316,16.816224098205566
full,3900,8.668255805969238,568988,567028,densify,room,9.81708812713623,18.48534393310547
full,4000,7.422976016998291,572847,568988,densify,room,9.360383987426758,16.78336000442505
full,4100,7.490528106689453,577981,572847,densify,room,9.494624137878418,16.98515224456787
full,4200,8.674431800842285,581151,577981,densify,room,9.99731159210205,18.671743392944336
full,4300,8.260607719421387,582391,581151,densify,room,9.83244800567627,18.093055725097656
full,4400,8.184160232543945,582569,582391,densify,room,9.62662410736084,17.810784339904785
full,4500,7.6342082023620605,585542,582569,densify,room,9.846783638000488,17.48099184036255
full,4600,8.272895812988281,587200,585542,densify,room,10.229567527770996,18.502463340759277
full,4700,7.698431968688965,589697,587200,densify,room,9.46992015838623,17.168352127075195
full,4800,7.351071834564209,588786,589697,densify,room,9.83471965789795,17.185791492462158
full,4900,7.2570881843566895,589995,588786,densify,room,9.566207885742188,16.823296070098877
full,5000,7.885791778564453,591570,589995,densify,room,9.97276782989502,17.858559608459473
full,5100,7.988992214202881,591943,591570,densify,room,10.340352058410645,18.329344272613525
full,5200,7.221248149871826,593186,591943,densify,room,10.007552146911621,17.228800296783447
full,5300,7.271423816680908,593140,593186,densify,room,9.630720138549805,16.902143955230713
full,5400,7.404767990112305,592588,593140,densify,room,9.043968200683594,16.4487361907959
full,5500,7.607295989990234,593458,592588,densify,room,9.899007797241211,17.506303787231445
full,5600,10.672351837158203,593630,593458,densify,room,9.156607627868652,19.828959465026855
full,5700,8.764608383178711,592980,593630,densify,room,9.547776222229004,18.312384605407715
full,5800,8.203264236450195,591809,592980,densify,room,10.105728149414062,18.308992385864258
full,5900,7.891232013702393,591857,591809,densify,room,9.745408058166504,17.636640071868896
full,6000,7.6615681648254395,590712,591857,densify,room,9.978879928588867,17.640448093414307
full,6100,7.929056167602539,590609,590712,densify,room,11.995136260986328,19.924192428588867
full,6200,7.829535961151123,589994,590609,densify,room,11.65113639831543,19.480672359466553
full,6300,7.423935890197754,588997,589994,densify,room,11.324480056762695,18.74841594696045
full,6400,7.459839820861816,587229,588997,densify,room,10.10262393951416,17.562463760375977
full,6500,7.470272064208984,589153,587229,densify,room,10.868736267089844,18.339008331298828
full,6600,7.535615921020508,589289,589153,densify,room,10.377216339111328,17.912832260131836
full,6700,7.759871959686279,588738,589289,densify,room,10.413056373596191,18.17292833328247
full,6800,8.515583992004395,587490,588738,densify,room,9.967391967773438,18.482975959777832
full,6900,7.86729621887207,585103,587490,densify,room,9.125984191894531,16.9932804107666
full,7000,7.7414398193359375,584941,585103,densify,room,10.441727638244629,18.183167457580566
full,7100,8.748991966247559,586046,584941,densify,room,9.92467212677002,18.673664093017578
full,7200,7.772831916809082,589796,586046,densify,room,9.989472389221191,17.762304306030273
full,7300,7.66153621673584,588511,589796,densify,room,9.602272033691406,17.263808250427246
full,7400,7.526400089263916,588176,588511,densify,room,9.621503829956055,17.14790391921997
full,7500,7.960544109344482,587198,588176,densify,room,10.070048332214355,18.030592441558838
full,7600,7.486464023590088,588909,587198,densify,room,9.157535552978516,16.643999576568604
full,7700,7.635807991027832,590026,588909,densify,room,9.031007766723633,16.666815757751465
full,7800,7.556096076965332,591148,590026,densify,room,9.94918441772461,17.50528049468994
full,7900,7.688992023468018,593585,591148,densify,room,9.63094425201416,17.319936275482178
full,8000,8.577919960021973,593785,593585,densify,room,10.141983985900879,18.71990394592285
full,8100,7.616896152496338,593353,593785,densify,room,9.42899227142334,17.045888423919678
full,8200,8.783136367797852,592076,593353,densify,room,10.230719566345215,19.013855934143066
full,8300,7.566559791564941,591006,592076,densify,room,9.290592193603516,16.857151985168457
full,8400,7.477407932281494,591939,591006,densify,room,8.421055793762207,15.898463726043701
full,8500,7.696479797363281,593529,591939,densify,room,9.71174430847168,17.40822410583496
full,8600,7.290783882141113,593283,593529,densify,room,9.166751861572266,16.45753574371338
full,8700,8.23100757598877,594069,593283,densify,room,9.10745620727539,17.33846378326416
full,8800,7.672832012176514,595012,594069,densify,room,9.786111831665039,17.458943843841553
full,8900,7.5386881828308105,594718,595012,densify,room,8.866815567016602,16.405503749847412
full,9000,7.601344108581543,594502,594718,densify,room,9.239232063293457,16.840576171875
full,9100,7.4844160079956055,596756,594502,densify,room,10.763263702392578,18.247679710388184
full,9200,7.195328235626221,595327,596756,densify,room,10.075455665588379,17.2707839012146
full,9300,7.518208026885986,594230,595327,densify,room,9.033727645874023,16.55193567276001
full,9400,7.222271919250488,594299,594230,densify,room,9.945088386535645,17.167360305786133
full,9500,7.651040077209473,594247,594299,densify,room,9.963808059692383,17.614848136901855
full,9600,7.43833589553833,594590,594247,densify,room,9.118623733520508,16.556959629058838
full,9700,7.265247821807861,593838,594590,densify,room,10.010751724243164,17.275999546051025
full,9800,7.533567905426025,593431,593838,densify,room,10.036224365234375,17.5697922706604
full,9900,7.489823818206787,592500,593431,densify,room,9.074751853942871,16.564575672149658
full,10000,7.672832012176514,594170,592500,densify,room,9.32528018951416,16.998112201690674
full,10100,7.477344036102295,593468,594170,densify,room,9.093119621276855,16.57046365737915
full,10200,7.309311866760254,593017,593468,densify,room,10.579744338989258,17.88905620574951
full,10300,7.382336139678955,593496,593017,densify,room,10.187775611877441,17.570111751556396
full,10400,7.743775844573975,595077,593496,densify,room,9.798656463623047,17.54243230819702
full,10500,7.624703884124756,594382,595077,densify,room,9.346048355102539,16.970752239227295
full,10600,7.672607898712158,594799,594382,densify,room,9.677023887634277,17.349631786346436
full,10700,7.29088020324707,594593,594799,densify,room,9.193471908569336,16.484352111816406
full,10800,7.6912641525268555,595850,594593,densify,room,8.803327560424805,16.49459171295166
full,10900,7.484127998352051,596052,595850,densify,room,9.650464057922363,17.134592056274414
full,11000,7.501823902130127,595238,596052,densify,room,9.662464141845703,17.16428804397583
full,11100,7.881728172302246,593725,595238,densify,room,9.115327835083008,16.997056007385254
full,11200,7.397632122039795,594756,593725,densify,room,9.365504264831543,16.763136386871338
full,11300,8.163328170776367,594012,594756,densify,room,9.532416343688965,17.695744514465332
full,11400,7.743807792663574,597201,594012,densify,room,9.400320053100586,17.14412784576416
full,11500,7.63705587387085,596579,597201,densify,room,9.621503829956055,17.258559703826904
full,11600,7.242080211639404,596513,596579,densify,room,9.435135841369629,16.677216053009033
full,11700,7.5820159912109375,597632,596513,densify,room,10.523648262023926,18.105664253234863
full,11800,7.434271812438965,596557,597632,densify,room,9.443008422851562,16.877280235290527
full,11900,7.678592205047607,595965,596557,densify,room,9.25222396850586,16.930816173553467
full,12000,7.719168186187744,597073,595965,densify,room,9.37558364868164,17.094751834869385
full,12100,7.648543834686279,601193,597073,densify,room,10.720255851745605,18.368799686431885
full,12200,7.17526388168335,601198,601193,densify,room,10.267647743225098,17.442911624908447
full,12300,7.618559837341309,602455,601198,densify,room,9.593855857849121,17.21241569519043
full,12400,7.370528221130371,603186,602455,densify,room,9.64748764038086,17.01801586151123
full,12500,8.10598373413086,602886,603186,densify,room,10.487775802612305,18.593759536743164
full,12600,7.279551982879639,602354,602886,densify,room,9.918432235717773,17.197984218597412
full,12700,7.6820478439331055,603643,602354,densify,room,10.164223670959473,17.846271514892578
full,12800,7.832575798034668,605200,603643,densify,room,9.737215995788574,17.569791793823242
full,12900,7.915167808532715,604209,605200,densify,room,9.850208282470703,17.765376091003418
full,13000,7.7906880378723145,603300,604209,densify,room,10.154623985290527,17.945312023162842
full,13100,7.820288181304932,603702,603300,densify,room,9.97043228149414,17.790720462799072
full,13200,8.032032012939453,602212,603702,densify,room,9.734368324279785,17.76640033721924
full,13300,7.614463806152344,602357,602212,densify,room,9.18620777130127,16.800671577453613
full,13400,8.042336463928223,602181,602357,densify,room,9.328800201416016,17.37113666534424
full,13500,7.929567813873291,601058,602181,densify,room,9.79587173461914,17.72543954849243
full,13600,7.619552135467529,602165,601058,densify,room,10.16425609588623,17.78380823135376
full,13700,7.9042558670043945,602016,602165,densify,room,9.776127815246582,17.680383682250977
full,13800,7.342944145202637,600781,602016,densify,room,9.317376136779785,16.660320281982422
full,13900,8.708895683288574,599469,600781,densify,room,9.685215950012207,18.39411163330078
full,14000,8.05180835723877,598464,599469,densify,room,9.486335754394531,17.5381441116333
full,14100,8.436736106872559,598046,598464,densify,room,10.326016426086426,18.762752532958984
full,14200,7.823264122009277,598165,598046,densify,room,9.24783992767334,17.071104049682617
full,14300,7.784639835357666,601634,598165,densify,room,10.31065559387207,18.095295429229736
full,14400,7.486815929412842,602189,601634,densify,room,9.791423797607422,17.278239727020264
full,14500,7.351456165313721,602317,602189,densify,room,9.107199668884277,16.458655834197998
full,14600,7.8592000007629395,601951,602317,densify,room,8.915200233459473,16.774400234222412
full,14700,7.571455955505371,604493,601951,densify,room,9.08902359008789,16.66047954559326
full,14800,7.687168121337891,604046,604493,densify,room,9.639936447143555,17.327104568481445
full,14900,7.395232200622559,604503,604046,densify,room,9.205856323242188,16.601088523864746
full,18000,10.061823844909668,508986,604503,vcp_prune,room,9.373632431030273,19.43545627593994
full,21000,2.0336639881134033,498035,508986,vcp_prune,room,9.568256378173828,11.601920366287231
no_score_gate,600,105.85305786132812,68472,54275,densify,bicycle,43.047969818115234,148.90102767944336
no_score_gate,700,14.45900821685791,91808,68472,densify,bicycle,10.883744239807129,25.34275245666504
no_score_gate,800,5.33571195602417,122875,91808,densify,bicycle,12.739935874938965,18.075647830963135
no_score_gate,900,5.335391998291016,163816,122875,densify,bicycle,9.93075180053711,15.266143798828125
no_score_gate,1000,6.186079978942871,213705,163816,densify,bicycle,10.328895568847656,16.514975547790527
no_score_gate,1100,6.565663814544678,271495,213705,densify,bicycle,9.312479972839355,15.878143787384033
no_score_gate,1200,6.715392112731934,335469,271495,densify,bicycle,8.963071823120117,15.67846393585205
no_score_gate,1300,10.029024124145508,410890,335469,densify,bicycle,8.649375915527344,18.67840003967285
no_score_gate,1400,7.438464164733887,488221,410890,densify,bicycle,9.929727554321289,17.368191719055176
no_score_gate,1500,32.64921569824219,565041,488221,densify,bicycle,9.199616432189941,41.84883213043213
no_score_gate,1600,8.691712379455566,647906,565041,densify,bicycle,8.751104354858398,17.442816734313965
no_score_gate,1700,8.40499210357666,727447,647906,densify,bicycle,9.059328079223633,17.464320182800293
no_score_gate,1800,9.929535865783691,809499,727447,densify,bicycle,9.420991897583008,19.3505277633667
no_score_gate,1900,10.456064224243164,886693,809499,densify,bicycle,10.862591743469238,21.318655967712402
no_score_gate,2000,10.398816108703613,962506,886693,densify,bicycle,9.473823547363281,19.872639656066895
no_score_gate,2100,11.619296073913574,1043693,962506,densify,bicycle,10.15503978729248,21.774335861206055
no_score_gate,2200,11.46780776977539,1113073,1043693,densify,bicycle,10.320768356323242,21.788576126098633
no_score_gate,2300,12.683263778686523,1182427,1113073,densify,bicycle,10.711039543151855,23.39430332183838
no_score_gate,2400,12.18841552734375,1252200,1182427,densify,bicycle,10.97651195526123,23.16492748260498
no_score_gate,2500,14.853280067443848,1318318,1252200,densify,bicycle,10.587136268615723,25.44041633605957
no_score_gate,2600,13.721599578857422,1384079,1318318,densify,bicycle,11.215776443481445,24.937376022338867
no_score_gate,2700,14.487775802612305,1442341,1384079,densify,bicycle,11.23532772064209,25.723103523254395
no_score_gate,2800,13.557760238647461,1500513,1442341,densify,bicycle,10.369024276733398,23.92678451538086
no_score_gate,2900,15.214271545410156,1550959,1500513,densify,bicycle,11.265088081359863,26.47935962677002
no_score_gate,3000,14.982303619384766,1604270,1550959,densify,bicycle,11.494400024414062,26.476703643798828
no_score_gate,3100,14.468095779418945,1610582,1604270,densify,bicycle,13.619199752807617,28.087295532226562
