PSNR_mean,PSNR_std,SSIM_mean,SSIM_std,experiment,method,n_gaussians_mean,n_gaussians_std,n_runs,paper_lpips_vgg_mean,paper_lpips_vgg_std,scene,train_time_sec_mean,train_time_sec_std,vram_allocated_gb_mean,vram_allocated_gb_std,wall_time_sec_mean,wall_time_sec_std
32.31006044954867,,0.9504616131653657,,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,1654330.0,,1,0.13336166538096764,,bonsai,224.603519,,7.920129299163818,,299.13186348399904,
29.21281973520915,,0.9229516685009003,,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,746508.0,,1,0.15828792427976926,,counter,151.869835,,5.311694145202637,,215.64527258799353,
22.206464420665394,,0.6216277155009183,,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,1637223.0,,1,0.3296762312000448,,flowers,189.23855700000001,,5.07098913192749,,245.21082997199846,
27.973256985346477,,0.87167739123106,,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,3891069.0,,1,0.10588254903753598,,garden,361.86143100000004,,8.303022861480713,,422.5504057520011,
31.63357184273856,,0.9387458000864302,,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,1882908.0,,1,0.09988748282194138,,kitchen,297.604362,,8.675063133239746,,370.64585370499117,
32.101743111243614,,0.9397335740236136,,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,942213.0,,1,0.15783310796205813,,room,152.7256,,6.769612789154053,,226.57723421799892,
27.39630913734436,,0.7985067032277584,,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,1703910.0,,1,0.2208077237010002,,stump,173.58159899999998,,4.269935607910156,,225.37306796500343,
23.447015020582413,,0.6619016428788503,,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,1456089.0,,1,0.35031301114294267,,treehill,163.04603600000002,,4.355921745300293,,215.40096121099486,
25.678880310058595,,0.7639297485351563,,legacy_structure_no_vcp_compact100_score10,FasterGSFusedRapid,1614200.0,,1,0.2427151083946228,,bicycle,167.755084,,4.999882221221924,,233.68090964999283,
32.71667413453798,,0.9546749205202669,,legacy_structure_no_vcp_compact100_score10,FasterGSFusedRapid,985023.0,,1,0.1350173056125641,,bonsai,158.49430999999998,,6.185872554779053,,232.37090239599638,
29.37689272562663,,0.9223002612590789,,legacy_structure_no_vcp_compact100_score10,FasterGSFusedRapid,487077.0,,1,0.16265653744339942,,counter,131.975249,,4.895202159881592,,197.90461186099856,
22.20626146143133,,0.6182353523644534,,legacy_structure_no_vcp_compact100_score10,FasterGSFusedRapid,1141421.0,,1,0.33464663001624023,,flowers,156.862445,,4.171291828155518,,213.40920463600196,
28.074578523635864,,0.8714614932735761,,legacy_structure_no_vcp_compact100_score10,FasterGSFusedRapid,2641672.0,,1,0.10742645990103483,,garden,269.54047099999997,,5.954817771911621,,328.1416748010088,
